Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.124600000000004,0.5263169473427832
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.731407142857146,0.5523839194010256
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.9271117647058815,0.5093003949933396
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.946045098039216,0.5125363216030923
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,5.307783333333332,0.6612275929179071
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.9121238095238096,0.5423597258854249
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,3.003095238095238,0.500809537274484
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.732933333333333,0.5276828131125014
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.7527999999999996,0.5159715244456539
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.993602527472529,0.5148311957705232
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.531508333333335,0.500855317933061
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.30615,0.5127831693451621
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.84248611111111,0.5078771433941445
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.040036666666666,0.5723781020269539
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,0.986,0.5068885641126005
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.7644,0.5537088239644108
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.8386,0.5057302391054684
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.379172222222223,0.5015670550619952
